,timestamp,location_id,device_id,variable1,variable2,variable3,variable4,variable5
17270,2020-07-24 23:46:04,10,5,1.376,0.064,0.178,0.17,59.32
17271,2020-07-24 23:47:51,10,4,1.648,0.106,0.143,0.107,59.96
17272,2020-07-24 23:48:44,10,1,1.695,0.107,0.199,0.18,51.84
17273,2020-07-24 23:48:51,10,2,2.166,0.034,0.117,0.16,60.89
17274,2020-07-24 23:54:03,10,3,1.677,0.078,0.161,0.08,55.22
17275,2020-07-24 23:56:06,10,5,1.577,0.037,0.212,0.163,53.69
17276,2020-07-24 23:57:52,10,4,1.16,0.043,0.133,0.107,60.93
17277,2020-07-24 23:58:39,10,1,1.86,0.101,0.157,0.08,61.34
17278,2020-07-24 23:58:53,10,2,1.607,0.06,0.153,0.183,51.56
17279,2020-07-25 00:04:07,10,3,1.689,0.118,0.187,0.1,51.98
17280,2020-07-25 00:06:07,10,5,1.63,0.07,0.204,0.15,58.96
17281,2020-07-25 00:07:56,10,4,1.387,0.078,0.199,0.103,58.63
17282,2020-07-25 00:08:38,10,1,2.104,0.079,0.185,0.18,56.88
17283,2020-07-25 00:08:50,10,2,1.918,0.103,0.15,0.11,53.9
17284,2020-07-25 00:14:09,10,3,1.485,0.065,0.172,0.167,52.69
17285,2020-07-25 00:16:09,10,5,1.448,0.042,0.174,0.127,54.91
17286,2020-07-25 00:17:54,10,4,2.111,0.106,0.175,0.143,60.6
17287,2020-07-25 00:18:41,10,1,2.092,0.062,0.169,0.103,58.9
17288,2020-07-25 00:18:47,10,2,1.881,0.04,0.149,0.147,61.66
17289,2020-07-25 00:24:04,10,3,1.363,0.066,0.148,0.2,54.03
17290,2020-07-25 00:26:13,10,5,1.224,0.12,0.173,0.213,59.47
17291,2020-07-25 00:27:50,10,4,1.774,0.07,0.171,0.147,57.46
17292,2020-07-25 00:28:36,10,1,2.165,0.111,0.154,0.183,60.33
17293,2020-07-25 00:28:45,10,2,1.838,0.063,0.211,0.17,58.1
17294,2020-07-25 00:34:02,10,3,1.249,0.051,0.15,0.147,59.89
17295,2020-07-25 00:36:09,10,5,1.569,0.061,0.172,0.13,56.36
17296,2020-07-25 00:37:54,10,4,1.585,0.058,0.146,0.133,59.54
17297,2020-07-25 00:38:36,10,1,1.759,0.083,0.18,0.107,56.59
17298,2020-07-25 00:38:48,10,2,1.816,0.069,0.101,0.137,53.08
17299,2020-07-25 00:43:58,10,3,1.479,0.089,0.165,0.13,59.31
17300,2020-07-25 00:46:12,10,5,1.513,0.09,0.205,0.14,60.04
17301,2020-07-25 00:47:50,10,4,1.219,0.074,0.127,0.093,55.58
17302,2020-07-25 00:48:34,10,1,1.934,0.083,0.198,0.153,54.45
17303,2020-07-25 00:48:52,10,2,1.732,0.081,0.127,0.203,54.26
17304,2020-07-25 00:54:03,10,3,2.097,0.08,0.144,0.153,59.85
17305,2020-07-25 00:56:13,10,5,1.396,0.089,0.14,0.177,55.87
17306,2020-07-25 00:57:55,10,4,1.376,0.1,0.181,0.167,57.81
17307,2020-07-25 00:58:37,10,1,1.81,0.076,0.124,0.187,54.07
17308,2020-07-25 00:58:53,10,2,1.743,0.063,0.102,0.137,52.24
17309,2020-07-25 01:03:59,10,3,1.166,0.086,0.168,0.1,56.71
17310,2020-07-25 01:06:12,10,5,1.952,0.064,0.142,0.177,56.47
17311,2020-07-25 01:07:58,10,4,1.41,0.08,0.184,0.127,58.25
17312,2020-07-25 01:08:39,10,1,1.959,0.09,0.145,0.1,55.16
17313,2020-07-25 01:08:49,10,2,2.263,0.092,0.161,0.107,60.73
17314,2020-07-25 01:14:03,10,3,1.438,0.076,0.131,0.127,53.06
17315,2020-07-25 01:16:13,10,5,1.552,0.091,0.22,0.133,59.98
17316,2020-07-25 01:17:53,10,4,1.269,0.065,0.177,0.167,58.46
17317,2020-07-25 01:18:36,10,1,1.681,0.112,0.206,0.193,55.19
17318,2020-07-25 01:18:46,10,2,1.106,0.077,0.176,0.153,53.8
17319,2020-07-25 01:24:08,10,3,2.102,0.088,0.13,0.113,51.86
17320,2020-07-25 01:26:10,10,5,1.974,0.089,0.135,0.13,58.67
17321,2020-07-25 01:27:53,10,4,1.325,0.038,0.121,0.17,52.93
17322,2020-07-25 01:28:32,10,1,1.437,0.07,0.163,0.127,54.47
17323,2020-07-25 01:28:50,10,2,1.927,0.05,0.209,0.1,57.91
17324,2020-07-25 01:34:10,10,3,1.381,0.068,0.212,0.133,56.58
17325,2020-07-25 01:36:06,10,5,2.152,0.062,0.102,0.103,59.35
17326,2020-07-25 01:37:55,10,4,1.1,0.05,0.145,0.127,60.86
17327,2020-07-25 01:38:27,10,1,1.418,0.088,0.178,0.17,53.34
17328,2020-07-25 01:38:48,10,2,1.902,0.061,0.17,0.19,53.3
17329,2020-07-25 01:44:13,10,3,1.238,0.051,0.12,0.107,52.46
17330,2020-07-25 01:46:02,10,5,1.765,0.063,0.188,0.17,53.94
17331,2020-07-25 01:47:58,10,4,1.87,0.069,0.158,0.2,56.92
17332,2020-07-25 01:48:24,10,1,2.187,0.071,0.157,0.167,59.33
17333,2020-07-25 01:48:50,10,2,2.162,0.062,0.169,0.07,60.76
17334,2020-07-25 01:54:09,10,3,1.361,0.058,0.122,0.12,59.66
17335,2020-07-25 01:56:07,10,5,2.278,0.054,0.204,0.183,60.94
17336,2020-07-25 01:57:57,10,4,1.627,0.104,0.169,0.13,58.75
17337,2020-07-25 01:58:19,10,1,1.781,0.077,0.209,0.14,51.4
17338,2020-07-25 01:58:52,10,2,1.702,0.084,0.154,0.167,53.16
17339,2020-07-25 02:04:11,10,3,1.971,0.068,0.13,0.127,53.47
17340,2020-07-25 02:06:07,10,5,1.212,0.041,0.179,0.173,54.28
17341,2020-07-25 02:08:02,10,4,1.481,0.056,0.132,0.103,58.25
17342,2020-07-25 02:08:17,10,1,1.744,0.063,0.172,0.167,55.92
17343,2020-07-25 02:08:56,10,2,1.263,0.109,0.22,0.09,59.89
17344,2020-07-25 02:14:14,10,3,1.35,0.113,0.17,0.11,54.12
17345,2020-07-25 02:16:08,10,5,1.328,0.033,0.126,0.157,54.96
17346,2020-07-25 02:18:01,10,4,1.527,0.085,0.221,0.163,56.12
17347,2020-07-25 02:18:19,10,1,1.585,0.097,0.124,0.117,60.32
17348,2020-07-25 02:19:00,10,2,1.225,0.086,0.206,0.147,53.5
17349,2020-07-25 02:24:11,10,3,1.622,0.065,0.161,0.157,57.83
17350,2020-07-25 02:26:03,10,5,1.571,0.087,0.133,0.123,53.15
17351,2020-07-25 02:28:03,10,4,1.591,0.085,0.152,0.127,58.48
17352,2020-07-25 02:28:21,10,1,1.039,0.086,0.113,0.167,57.18
17353,2020-07-25 02:29:01,10,2,1.991,0.055,0.127,0.14,58.98
17354,2020-07-25 02:34:13,10,3,1.775,0.055,0.208,0.19,57.28
17355,2020-07-25 02:36:00,10,5,2.038,0.083,0.177,0.08,55.05
17356,2020-07-25 02:38:00,10,4,1.745,0.092,0.186,0.157,53.21
17357,2020-07-25 02:38:26,10,1,1.593,0.072,0.178,0.177,53.33
17358,2020-07-25 02:39:03,10,2,1.971,0.045,0.193,0.087,56.56
17359,2020-07-25 02:44:14,10,3,1.309,0.102,0.142,0.13,60.04
17360,2020-07-25 02:46:02,10,5,1.627,0.08,0.138,0.217,57.93
17361,2020-07-25 02:48:01,10,4,1.67,0.108,0.169,0.133,57.31
17362,2020-07-25 02:48:26,10,1,1.103,0.073,0.124,0.117,58.5
17363,2020-07-25 02:49:06,10,2,1.678,0.03,0.192,0.207,53.48
17364,2020-07-25 02:54:18,10,3,1.876,0.084,0.218,0.133,60.73
17365,2020-07-25 02:55:59,10,5,2.076,0.092,0.109,0.15,61.26
17366,2020-07-25 02:58:03,10,4,1.314,0.081,0.144,0.097,60.8
17367,2020-07-25 02:58:30,10,1,1.808,0.069,0.114,0.157,55.24
17368,2020-07-25 02:59:01,10,2,2.021,0.073,0.113,0.15,54.78
17369,2020-07-25 03:04:15,10,3,1.746,0.095,0.158,0.167,54.42
17370,2020-07-25 03:05:55,10,5,2.2,0.088,0.128,0.183,55.79
17371,2020-07-25 03:08:00,10,4,1.845,0.052,0.184,0.147,54.67
17372,2020-07-25 03:08:26,10,1,2.229,0.066,0.165,0.177,52.59
17373,2020-07-25 03:08:58,10,2,1.037,0.111,0.153,0.163,54.08
17374,2020-07-25 03:14:19,10,3,2.02,0.092,0.16,0.157,59.81
17375,2020-07-25 03:15:50,10,5,1.873,0.072,0.14,0.177,57.11
17376,2020-07-25 03:17:56,10,4,1.602,0.069,0.193,0.193,52.19
17377,2020-07-25 03:18:24,10,1,1.969,0.037,0.212,0.113,54.77
17378,2020-07-25 03:18:58,10,2,1.529,0.058,0.211,0.193,53.3
17379,2020-07-25 03:24:24,10,3,1.674,0.057,0.198,0.11,60.45
17380,2020-07-25 03:25:48,10,5,1.555,0.067,0.104,0.17,58.8
17381,2020-07-25 03:27:59,10,4,1.181,0.075,0.114,0.113,56.62
17382,2020-07-25 03:28:19,10,1,1.485,0.082,0.154,0.173,56.39
17383,2020-07-25 03:28:58,10,2,1.873,0.066,0.149,0.14,60.91
17384,2020-07-25 03:34:28,10,3,1.095,0.067,0.192,0.093,59.82
17385,2020-07-25 03:35:52,10,5,1.815,0.058,0.17,0.187,61.1
17386,2020-07-25 03:37:55,10,4,1.862,0.057,0.154,0.117,53.78
17387,2020-07-25 03:38:23,10,1,1.736,0.05,0.158,0.127,56.62
17388,2020-07-25 03:38:58,10,2,1.757,0.057,0.219,0.19,57.2
17389,2020-07-25 03:44:33,10,3,1.232,0.034,0.114,0.127,60.37
17390,2020-07-25 03:45:48,10,5,1.421,0.043,0.161,0.117,53.84
17391,2020-07-25 03:47:56,10,4,2.123,0.051,0.203,0.147,52.6
17392,2020-07-25 03:48:18,10,1,1.395,0.096,0.137,0.13,51.42
17393,2020-07-25 03:49:01,10,2,1.636,0.107,0.196,0.143,54.47
17394,2020-07-25 03:54:36,10,3,1.447,0.037,0.159,0.193,52.75
17395,2020-07-25 03:55:47,10,5,1.47,0.036,0.169,0.103,57.82
17396,2020-07-25 03:57:55,10,4,1.069,0.071,0.116,0.133,54.68
17397,2020-07-25 03:58:21,10,1,1.589,0.094,0.13,0.15,54.27
17398,2020-07-25 03:59:02,10,2,2.213,0.052,0.16,0.127,55.47
17399,2020-07-25 04:04:41,10,3,1.504,0.061,0.152,0.13,55.95
17400,2020-07-25 04:05:49,10,5,1.757,0.078,0.207,0.163,53.23
17401,2020-07-25 04:07:54,10,4,1.607,0.086,0.182,0.097,61.66
17402,2020-07-25 04:08:26,10,1,2.162,0.093,0.14,0.187,57.83
17403,2020-07-25 04:08:57,10,2,1.71,0.09,0.166,0.157,57.56
17404,2020-07-25 04:14:41,10,3,1.672,0.064,0.147,0.137,58.71
17405,2020-07-25 04:15:50,10,5,1.0,0.088,0.202,0.197,59.51
17406,2020-07-25 04:17:58,10,4,1.255,0.077,0.225,0.093,56.19
17407,2020-07-25 04:18:31,10,1,1.019,0.075,0.182,0.113,61.3
17408,2020-07-25 04:18:52,10,2,2.074,0.049,0.123,0.147,53.98
17409,2020-07-25 04:24:45,10,3,1.257,0.081,0.149,0.157,59.69
17410,2020-07-25 04:25:52,10,5,1.879,0.107,0.16,0.16,57.32
17411,2020-07-25 04:28:03,10,4,1.402,0.12,0.201,0.143,52.71
17412,2020-07-25 04:28:29,10,1,1.296,0.074,0.165,0.153,53.28
17413,2020-07-25 04:28:54,10,2,1.95,0.065,0.134,0.077,56.53
17414,2020-07-25 04:34:40,10,3,1.589,0.077,0.124,0.133,55.12
17415,2020-07-25 04:35:53,10,5,1.403,0.034,0.185,0.117,59.23
17416,2020-07-25 04:38:07,10,4,1.64,0.076,0.139,0.153,61.71
17417,2020-07-25 04:38:34,10,1,1.104,0.077,0.154,0.183,56.38
17418,2020-07-25 04:38:52,10,2,2.053,0.104,0.15,0.183,60.4
17419,2020-07-25 04:44:42,10,3,1.393,0.076,0.18,0.107,52.7
17420,2020-07-25 04:45:49,10,5,1.525,0.075,0.165,0.11,57.91
17421,2020-07-25 04:48:04,10,4,1.773,0.054,0.185,0.1,59.87
17422,2020-07-25 04:48:30,10,1,1.692,0.073,0.127,0.123,52.59
17423,2020-07-25 04:48:52,10,2,1.399,0.064,0.205,0.123,56.33
17424,2020-07-25 04:54:46,10,3,1.441,0.099,0.161,0.09,60.54
17425,2020-07-25 04:55:44,10,5,1.815,0.059,0.134,0.157,57.14
17426,2020-07-25 04:58:03,10,4,1.945,0.076,0.157,0.09,53.17
17427,2020-07-25 04:58:27,10,1,1.31,0.081,0.157,0.117,55.12
17428,2020-07-25 04:58:50,10,2,1.341,0.043,0.127,0.117,61.54
17429,2020-07-25 05:04:42,10,3,1.833,0.1,0.204,0.113,59.76
17430,2020-07-25 05:05:43,10,5,1.556,0.096,0.174,0.147,52.69
17431,2020-07-25 05:08:07,10,4,2.257,0.09,0.189,0.1,60.11
17432,2020-07-25 05:08:26,10,1,1.635,0.099,0.125,0.167,52.26
17433,2020-07-25 05:08:47,10,2,1.917,0.088,0.195,0.193,52.41
17434,2020-07-25 05:14:42,10,3,1.469,0.094,0.121,0.147,59.63
17435,2020-07-25 05:15:48,10,5,1.481,0.071,0.225,0.157,52.27
17436,2020-07-25 05:18:11,10,4,1.974,0.118,0.112,0.13,52.37
17437,2020-07-25 05:18:30,10,1,1.0,0.06,0.172,0.14,53.33
17438,2020-07-25 05:18:51,10,2,1.245,0.078,0.191,0.207,52.08
17439,2020-07-25 05:24:39,10,3,1.433,0.06,0.208,0.207,54.99
17440,2020-07-25 05:25:52,10,5,1.837,0.05,0.208,0.11,60.45
17441,2020-07-25 05:28:12,10,4,1.346,0.105,0.195,0.153,61.07
17442,2020-07-25 05:28:31,10,1,1.817,0.1,0.2,0.15,56.94
17443,2020-07-25 05:28:47,10,2,1.59,0.043,0.152,0.163,55.73
17444,2020-07-25 05:34:37,10,3,2.054,0.061,0.2,0.08,53.94
17445,2020-07-25 05:35:56,10,5,1.739,0.073,0.181,0.167,54.11
17446,2020-07-25 05:38:07,10,4,1.473,0.063,0.161,0.17,55.43
17447,2020-07-25 05:38:27,10,1,1.595,0.04,0.125,0.11,54.18
17448,2020-07-25 05:38:50,10,2,1.23,0.097,0.174,0.08,60.28
17449,2020-07-25 05:44:34,10,3,2.204,0.085,0.16,0.19,53.91
17450,2020-07-25 05:45:58,10,5,1.656,0.066,0.209,0.08,52.11
17451,2020-07-25 05:48:04,10,4,1.986,0.046,0.146,0.207,59.32
17452,2020-07-25 05:48:25,10,1,1.235,0.098,0.136,0.2,54.5
17453,2020-07-25 05:48:48,10,2,2.202,0.089,0.11,0.147,56.46
17454,2020-07-25 05:54:29,10,3,1.718,0.115,0.187,0.153,59.08
17455,2020-07-25 05:55:59,10,5,1.971,0.059,0.166,0.13,58.77
17456,2020-07-25 05:58:08,10,4,1.942,0.044,0.189,0.173,56.2
17457,2020-07-25 05:58:25,10,1,1.099,0.066,0.121,0.16,53.19
17458,2020-07-25 05:58:49,10,2,2.104,0.057,0.157,0.16,55.46
17459,2020-07-25 06:04:26,10,3,2.01,0.087,0.195,0.177,55.91
17460,2020-07-25 06:05:58,10,5,1.176,0.087,0.21,0.163,59.7
17461,2020-07-25 06:08:03,10,4,1.429,0.09,0.191,0.09,58.33
17462,2020-07-25 06:08:24,10,1,1.715,0.063,0.182,0.143,61.77
17463,2020-07-25 06:08:54,10,2,1.272,0.049,0.188,0.203,59.07
17464,2020-07-25 06:14:23,10,3,1.852,0.12,0.186,0.1,53.7
17465,2020-07-25 06:16:02,10,5,1.963,0.105,0.203,0.077,59.31
17466,2020-07-25 06:18:04,10,4,1.928,0.086,0.13,0.157,54.46
17467,2020-07-25 06:18:27,10,1,2.286,0.091,0.181,0.19,56.51
17468,2020-07-25 06:18:54,10,2,1.272,0.059,0.174,0.177,56.92
17469,2020-07-25 06:24:28,10,3,1.337,0.07,0.176,0.167,54.78
17470,2020-07-25 06:25:59,10,5,2.126,0.031,0.202,0.13,56.14
17471,2020-07-25 06:28:02,10,4,1.765,0.115,0.113,0.187,59.06
17472,2020-07-25 06:28:25,10,1,1.24,0.053,0.111,0.197,56.68
17473,2020-07-25 06:28:58,10,2,1.195,0.098,0.187,0.11,54.62
17474,2020-07-25 06:34:24,10,3,1.412,0.068,0.188,0.117,53.44
17475,2020-07-25 06:36:04,10,5,1.926,0.068,0.172,0.143,60.11
17476,2020-07-25 06:38:01,10,4,1.984,0.1,0.184,0.137,59.35
17477,2020-07-25 06:38:24,10,1,1.859,0.076,0.208,0.12,52.4
17478,2020-07-25 06:39:02,10,2,1.661,0.073,0.135,0.07,60.6
17479,2020-07-25 06:44:26,10,3,1.941,0.076,0.177,0.13,58.15
17480,2020-07-25 06:46:05,10,5,1.88,0.072,0.186,0.14,57.92
17481,2020-07-25 06:48:05,10,4,1.619,0.079,0.217,0.197,56.55
17482,2020-07-25 06:48:23,10,1,1.678,0.085,0.18,0.153,58.78
17483,2020-07-25 06:49:03,10,2,1.599,0.071,0.155,0.157,55.76
17484,2020-07-25 06:54:23,10,3,1.337,0.085,0.149,0.17,51.96
17485,2020-07-25 06:56:06,10,5,1.309,0.064,0.164,0.21,57.96
17486,2020-07-25 06:58:08,10,4,1.311,0.059,0.164,0.14,58.58
17487,2020-07-25 06:58:20,10,1,1.926,0.088,0.134,0.113,57.24
17488,2020-07-25 06:59:00,10,2,1.519,0.089,0.217,0.167,59.04
17489,2020-07-25 07:04:25,10,3,1.09,0.061,0.102,0.173,56.01
17490,2020-07-25 07:06:03,10,5,1.538,0.046,0.137,0.167,56.24
17491,2020-07-25 07:08:08,10,4,1.634,0.044,0.176,0.153,54.45
17492,2020-07-25 07:08:25,10,1,1.206,0.088,0.105,0.167,58.11
17493,2020-07-25 07:09:03,10,2,1.132,0.097,0.149,0.113,55.7
17494,2020-07-25 07:14:30,10,3,1.886,0.05,0.161,0.163,57.71
17495,2020-07-25 07:15:59,10,5,1.392,0.071,0.12,0.143,56.0
17496,2020-07-25 07:18:03,10,4,1.679,0.074,0.22,0.07,53.06
17497,2020-07-25 07:18:22,10,1,1.442,0.044,0.209,0.197,56.47
17498,2020-07-25 07:19:02,10,2,1.24,0.071,0.155,0.133,52.84
17499,2020-07-25 07:24:34,10,3,1.461,0.097,0.148,0.177,51.59
17500,2020-07-25 07:26:01,10,5,1.995,0.108,0.2,0.167,57.97
17501,2020-07-25 07:28:08,10,4,1.692,0.096,0.167,0.097,54.01
17502,2020-07-25 07:28:27,10,1,1.318,0.082,0.193,0.157,60.47
17503,2020-07-25 07:28:58,10,2,1.939,0.1,0.185,0.11,57.71
17504,2020-07-25 07:34:29,10,3,2.123,0.052,0.15,0.16,57.5
17505,2020-07-25 07:36:00,10,5,1.518,0.048,0.199,0.103,61.14
17506,2020-07-25 07:38:13,10,4,1.851,0.108,0.19,0.157,56.28
17507,2020-07-25 07:38:32,10,1,1.021,0.08,0.229,0.2,53.57
17508,2020-07-25 07:38:53,10,2,1.718,0.07,0.189,0.137,58.74
17509,2020-07-25 07:44:34,10,3,1.816,0.1,0.132,0.13,58.79
17510,2020-07-25 07:45:58,10,5,1.183,0.043,0.199,0.183,51.98
17511,2020-07-25 07:48:18,10,4,1.809,0.079,0.128,0.12,53.96
17512,2020-07-25 07:48:29,10,1,1.629,0.049,0.165,0.167,60.86
17513,2020-07-25 07:48:57,10,2,1.826,0.06,0.187,0.133,59.45
17514,2020-07-25 07:54:30,10,3,1.791,0.076,0.201,0.15,56.83
17515,2020-07-25 07:55:54,10,5,1.202,0.053,0.201,0.113,52.57
17516,2020-07-25 07:58:19,10,4,1.655,0.061,0.125,0.143,56.92
17517,2020-07-25 07:58:26,10,1,1.935,0.062,0.136,0.143,51.51
17518,2020-07-25 07:59:00,10,2,1.329,0.07,0.11,0.13,59.93
17519,2020-07-25 08:04:29,10,3,1.667,0.075,0.154,0.083,61.49
17520,2020-07-25 08:05:55,10,5,1.428,0.1,0.166,0.17,53.73
17521,2020-07-25 08:08:19,10,4,1.2,0.055,0.15,0.123,56.08
17522,2020-07-25 08:08:31,10,1,1.489,0.102,0.194,0.217,56.75
17523,2020-07-25 08:08:57,10,2,1.932,0.05,0.152,0.107,58.7
17524,2020-07-25 08:14:30,10,3,1.846,0.091,0.171,0.207,59.82
17525,2020-07-25 08:15:56,10,5,1.304,0.062,0.145,0.11,55.98
17526,2020-07-25 08:18:21,10,4,1.975,0.071,0.173,0.09,54.38
17527,2020-07-25 08:18:28,10,1,1.505,0.065,0.182,0.163,58.29
17528,2020-07-25 08:18:57,10,2,1.614,0.096,0.13,0.113,59.04
17529,2020-07-25 08:24:31,10,3,1.868,0.114,0.157,0.13,59.88
17530,2020-07-25 08:25:58,10,5,1.183,0.086,0.184,0.12,54.94
17531,2020-07-25 08:28:18,10,4,1.453,0.044,0.167,0.167,59.38
17532,2020-07-25 08:28:23,10,1,1.778,0.087,0.153,0.147,53.88
17533,2020-07-25 08:29:01,10,2,1.639,0.071,0.126,0.083,60.88
17534,2020-07-25 08:34:35,10,3,1.29,0.103,0.218,0.143,54.85
17535,2020-07-25 08:36:00,10,5,1.744,0.096,0.159,0.09,52.87
17536,2020-07-25 08:38:20,10,4,1.604,0.052,0.136,0.19,58.84
17537,2020-07-25 08:38:24,10,1,1.318,0.061,0.134,0.16,53.48
17538,2020-07-25 08:39:02,10,2,1.438,0.06,0.206,0.113,60.67
17539,2020-07-25 08:44:38,10,3,1.865,0.075,0.198,0.13,53.13
17540,2020-07-25 08:46:01,10,5,2.197,0.076,0.154,0.097,53.57
17541,2020-07-25 08:48:18,10,4,1.403,0.057,0.195,0.153,60.2
17542,2020-07-25 08:48:27,10,1,1.99,0.051,0.195,0.123,58.74
17543,2020-07-25 08:49:04,10,2,1.43,0.064,0.144,0.18,58.47
17544,2020-07-25 08:54:37,10,3,1.573,0.092,0.195,0.167,57.51
17545,2020-07-25 08:56:05,10,5,1.299,0.078,0.188,0.207,52.6
17546,2020-07-25 08:58:13,10,4,2.049,0.069,0.114,0.18,61.42
17547,2020-07-25 08:58:28,10,1,1.635,0.079,0.19,0.173,54.88
17548,2020-07-25 08:59:06,10,2,1.986,0.09,0.2,0.133,58.99
17549,2020-07-25 09:04:40,10,3,1.348,0.053,0.177,0.127,51.89
17550,2020-07-25 09:06:10,10,5,1.302,0.071,0.203,0.177,56.33
17551,2020-07-25 09:08:18,10,4,1.34,0.076,0.147,0.207,53.17
17552,2020-07-25 09:08:25,10,1,1.136,0.063,0.145,0.13,60.74
17553,2020-07-25 09:09:04,10,2,2.077,0.073,0.198,0.073,60.3
17554,2020-07-25 09:14:38,10,3,2.132,0.089,0.165,0.177,54.75
17555,2020-07-25 09:16:09,10,5,2.1,0.059,0.18,0.18,56.72
17556,2020-07-25 09:18:20,10,1,1.242,0.053,0.164,0.117,55.98
17557,2020-07-25 09:18:20,10,4,1.389,0.092,0.161,0.11,55.19
17558,2020-07-25 09:19:07,10,2,1.313,0.093,0.208,0.127,53.03
17559,2020-07-25 09:24:33,10,3,1.006,0.062,0.113,0.17,52.69
17560,2020-07-25 09:26:06,10,5,1.72,0.073,0.185,0.153,51.27
17561,2020-07-25 09:28:17,10,4,1.806,0.098,0.177,0.133,56.41
17562,2020-07-25 09:28:21,10,1,1.96,0.06,0.133,0.18,52.89
17563,2020-07-25 09:29:08,10,2,1.109,0.051,0.195,0.16,52.14
17564,2020-07-25 09:34:36,10,3,1.823,0.065,0.15,0.173,56.51
17565,2020-07-25 09:36:10,10,5,1.313,0.092,0.207,0.16,57.26
17566,2020-07-25 09:38:19,10,4,1.497,0.09,0.15,0.173,51.0
17567,2020-07-25 09:38:22,10,1,2.106,0.066,0.192,0.107,60.6
17568,2020-07-25 09:39:11,10,2,1.13,0.084,0.129,0.17,58.13
17569,2020-07-25 09:44:36,10,3,1.92,0.075,0.125,0.15,56.53
17570,2020-07-25 09:46:10,10,5,1.616,0.107,0.208,0.133,61.32
17571,2020-07-25 09:48:17,10,1,1.795,0.072,0.154,0.173,56.24
17572,2020-07-25 09:48:22,10,4,1.482,0.033,0.201,0.1,54.78
17573,2020-07-25 09:49:08,10,2,1.728,0.039,0.121,0.147,51.87
17574,2020-07-25 09:54:35,10,3,1.851,0.081,0.116,0.103,51.99
17575,2020-07-25 09:56:13,10,5,1.692,0.061,0.196,0.197,55.07
17576,2020-07-25 09:58:20,10,4,1.792,0.07,0.215,0.137,59.09
17577,2020-07-25 09:58:20,10,1,1.248,0.106,0.173,0.14,61.8
17578,2020-07-25 09:59:08,10,2,1.606,0.09,0.177,0.143,60.51
17579,2020-07-25 10:04:31,10,3,1.342,0.051,0.203,0.13,53.8
17580,2020-07-25 10:06:17,10,5,2.035,0.063,0.206,0.183,55.22
17581,2020-07-25 10:08:22,10,4,1.68,0.053,0.21,0.157,58.6
17582,2020-07-25 10:08:23,10,1,1.588,0.074,0.121,0.173,53.7
17583,2020-07-25 10:09:03,10,2,1.779,0.058,0.179,0.187,59.72
17584,2020-07-25 10:14:35,10,3,1.235,0.053,0.192,0.107,55.45
17585,2020-07-25 10:16:12,10,5,1.719,0.049,0.209,0.2,54.79
17586,2020-07-25 10:18:18,10,1,1.786,0.102,0.197,0.09,60.95
17587,2020-07-25 10:18:21,10,4,1.585,0.087,0.133,0.107,60.89
17588,2020-07-25 10:18:59,10,2,2.016,0.048,0.133,0.167,60.5
17589,2020-07-25 10:24:35,10,3,1.61,0.068,0.18,0.18,61.0
17590,2020-07-25 10:26:16,10,5,1.641,0.085,0.132,0.113,59.63
17591,2020-07-25 10:28:14,10,1,1.951,0.09,0.144,0.133,59.54
17592,2020-07-25 10:28:21,10,4,1.185,0.075,0.114,0.143,58.1
17593,2020-07-25 10:28:59,10,2,1.748,0.103,0.224,0.143,55.22
17594,2020-07-25 10:34:37,10,3,1.868,0.086,0.12,0.14,53.81
17595,2020-07-25 10:36:20,10,5,1.952,0.099,0.195,0.117,58.55
17596,2020-07-25 10:38:19,10,1,1.625,0.064,0.146,0.107,52.36
17597,2020-07-25 10:38:24,10,4,1.22,0.086,0.198,0.093,54.5
17598,2020-07-25 10:38:54,10,2,1.54,0.087,0.216,0.097,57.0
17599,2020-07-25 10:44:39,10,3,1.496,0.053,0.183,0.153,58.41
17600,2020-07-25 10:46:24,10,5,1.496,0.034,0.187,0.16,54.59
17601,2020-07-25 10:48:19,10,4,2.231,0.042,0.178,0.107,58.68
17602,2020-07-25 10:48:22,10,1,1.964,0.05,0.151,0.187,52.53
17603,2020-07-25 10:48:54,10,2,2.235,0.066,0.15,0.147,55.18
17604,2020-07-25 10:54:35,10,3,2.18,0.062,0.206,0.107,59.25
17605,2020-07-25 10:56:28,10,5,1.682,0.112,0.124,0.147,53.86
17606,2020-07-25 10:58:17,10,1,1.785,0.095,0.218,0.12,54.48
17607,2020-07-25 10:58:19,10,4,1.546,0.073,0.217,0.197,51.43
17608,2020-07-25 10:58:54,10,2,1.695,0.074,0.215,0.137,51.88
17609,2020-07-25 11:04:33,10,3,1.915,0.069,0.152,0.09,56.4
17610,2020-07-25 11:06:29,10,5,1.86,0.072,0.13,0.177,54.03
17611,2020-07-25 11:08:17,10,4,1.29,0.058,0.186,0.143,51.66
17612,2020-07-25 11:08:17,10,1,1.198,0.086,0.216,0.16,54.67
17613,2020-07-25 11:08:59,10,2,2.16,0.093,0.146,0.09,56.94
17614,2020-07-25 11:14:34,10,3,1.674,0.05,0.178,0.073,57.63
17615,2020-07-25 11:16:25,10,5,1.816,0.082,0.23,0.147,56.39
17616,2020-07-25 11:18:19,10,4,1.636,0.075,0.139,0.14,60.35
17617,2020-07-25 11:18:19,10,1,1.994,0.074,0.147,0.147,60.13
17618,2020-07-25 11:19:03,10,2,1.999,0.087,0.167,0.107,56.42
